"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,23
8.0,23
9.0,23
10.0,23
11.0,23
12.0,22
13.0,22
14.0,21
15.0,21
16.0,21
17.0,21
18.0,20
19.0,20
20.0,20
21.0,20
22.0,20
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,20
35.0,20
36.0,20
37.0,20
38.0,20
39.0,20
40.0,19
41.0,19
42.0,19
43.0,19
44.0,19
45.0,19
46.0,19
47.0,19
48.0,19
49.0,18
50.0,18
51.0,18
52.0,18
53.0,18
54.0,18
55.0,18
56.0,18
57.0,18
58.0,17
59.0,17
60.0,17
61.0,17
62.0,17
63.0,17
64.0,17
65.0,17
66.0,17
67.0,16
68.0,16
69.0,16
70.0,16
71.0,16
72.0,16
73.0,16
74.0,16
75.0,16
76.0,16
77.0,15
78.0,15
79.0,15
80.0,15
81.0,15
82.0,15
83.0,15
84.0,15
85.0,15
86.0,15
87.0,15
88.0,15
89.0,15
90.0,14
91.0,14
92.0,14
93.0,14
94.0,14
95.0,14
96.0,14
97.0,14
98.0,14
99.0,14
100.0,14
101.0,13
102.0,13
103.0,13
104.0,13
105.0,13
106.0,12
107.0,12
108.0,12
109.0,12
110.0,12
111.0,11
112.0,10
113.0,10
114.0,10
115.0,10
116.0,10
117.0,10
118.0,10
119.0,10
120.0,10
121.0,10
122.0,10
123.0,10
124.0,9
125.0,9
126.0,9
127.0,9
128.0,9
129.0,9
130.0,9
131.0,9
132.0,9
133.0,9
134.0,9
135.0,9
136.0,9
137.0,9
138.0,9
139.0,9
140.0,9
141.0,9
142.0,9
143.0,9
144.0,9
145.0,9
146.0,9
147.0,9
148.0,9
149.0,9
150.0,9
151.0,9
152.0,9
153.0,9
154.0,9
155.0,9
156.0,9
157.0,9
158.0,9
159.0,9
160.0,9
161.0,9
162.0,9
163.0,9
164.0,9
165.0,9
166.0,9
167.0,9
168.0,9
169.0,9
170.0,9
171.0,9
172.0,9
173.0,9
174.0,9
175.0,9
176.0,9
177.0,9
178.0,9
179.0,9
180.0,9
181.0,9
182.0,9
183.0,9
184.0,9
185.0,9
186.0,9
187.0,9
188.0,9
189.0,8
190.0,8
191.0,8
192.0,7
193.0,7
194.0,7
195.0,7
196.0,7
197.0,7
198.0,7
199.0,7
200.0,7
201.0,7
202.0,7
203.0,7
204.0,7
205.0,7
206.0,7
207.0,7
208.0,7
209.0,7
210.0,7
211.0,7
