"tick","FlagC"
1.0,25
2.0,25
3.0,25
4.0,24
5.0,22
6.0,22
7.0,21
8.0,21
9.0,21
10.0,21
11.0,21
12.0,20
13.0,20
14.0,20
15.0,20
16.0,20
17.0,20
18.0,20
19.0,20
20.0,20
21.0,20
22.0,20
23.0,20
24.0,19
25.0,19
26.0,19
27.0,19
28.0,19
29.0,19
30.0,19
31.0,19
32.0,19
33.0,19
34.0,19
35.0,19
36.0,19
37.0,19
38.0,19
39.0,19
40.0,19
41.0,19
42.0,19
43.0,18
44.0,18
45.0,18
46.0,18
47.0,18
48.0,18
49.0,18
50.0,18
51.0,18
52.0,18
53.0,18
54.0,18
55.0,17
56.0,17
57.0,17
58.0,17
59.0,17
60.0,17
61.0,17
62.0,17
63.0,17
64.0,17
65.0,17
66.0,17
67.0,17
68.0,17
69.0,17
70.0,17
71.0,17
72.0,17
73.0,17
74.0,17
75.0,17
76.0,17
77.0,17
78.0,17
79.0,17
80.0,17
81.0,17
82.0,17
83.0,17
84.0,17
85.0,16
86.0,16
87.0,16
88.0,16
89.0,16
90.0,15
91.0,14
92.0,14
93.0,14
94.0,14
95.0,14
96.0,14
97.0,13
98.0,13
99.0,12
100.0,12
101.0,12
102.0,11
103.0,11
104.0,10
105.0,10
106.0,10
107.0,10
108.0,10
109.0,10
110.0,10
111.0,10
112.0,10
113.0,10
114.0,10
115.0,10
116.0,10
117.0,10
118.0,10
119.0,10
120.0,10
121.0,10
122.0,10
123.0,10
124.0,10
125.0,10
126.0,10
127.0,10
128.0,10
129.0,10
130.0,10
131.0,9
132.0,9
133.0,9
134.0,9
135.0,9
136.0,9
137.0,9
138.0,9
139.0,9
140.0,9
141.0,9
142.0,8
143.0,8
144.0,8
145.0,8
146.0,8
147.0,8
148.0,8
149.0,8
150.0,7
151.0,7
152.0,7
153.0,7
154.0,7
155.0,7
156.0,7
157.0,7
158.0,7
159.0,6
160.0,6
161.0,6
162.0,6
163.0,6
164.0,6
165.0,6
166.0,6
167.0,6
168.0,6
169.0,6
170.0,6
171.0,6
172.0,6
173.0,6
174.0,6
175.0,6
176.0,6
177.0,6
178.0,6
179.0,6
180.0,6
181.0,6
182.0,6
183.0,6
184.0,6
185.0,6
186.0,6
187.0,6
188.0,6
189.0,6
190.0,6
191.0,6
192.0,6
193.0,6
194.0,6
195.0,6
196.0,6
197.0,6
198.0,6
199.0,6
200.0,6
201.0,6
202.0,6
203.0,6
204.0,6
205.0,6
206.0,6
207.0,6
208.0,6
209.0,6
210.0,6
211.0,6
212.0,6
213.0,6
214.0,6
215.0,6
216.0,6
217.0,6
218.0,6
219.0,6
220.0,6
221.0,6
222.0,6
223.0,6
224.0,6
225.0,6
226.0,6
227.0,6
228.0,6
229.0,6
230.0,6
231.0,6
232.0,6
233.0,6
234.0,6
235.0,6
236.0,6
237.0,6
238.0,6
239.0,6
240.0,6
241.0,6
242.0,6
243.0,6
244.0,6
245.0,6
246.0,6
247.0,6
248.0,6
249.0,6
250.0,6
251.0,6
252.0,6
253.0,6
254.0,6
255.0,6
256.0,6
257.0,6
258.0,6
259.0,6
260.0,6
261.0,6
262.0,6
263.0,6
264.0,6
265.0,5
266.0,5
267.0,5
268.0,5
269.0,5
270.0,5
271.0,5
272.0,5
273.0,5
274.0,5
275.0,5
276.0,5
277.0,5
278.0,5
279.0,5
280.0,5
281.0,5
282.0,5
283.0,5
284.0,5
285.0,5
286.0,5
287.0,5
288.0,5
289.0,5
290.0,5
291.0,5
292.0,5
293.0,5
294.0,5
295.0,5
296.0,5
297.0,5
298.0,5
299.0,4
300.0,4
301.0,4
302.0,4
303.0,4
304.0,4
305.0,4
306.0,4
307.0,4
308.0,4
309.0,4
310.0,4
311.0,4
312.0,4
313.0,4
314.0,3
315.0,3
316.0,3
317.0,3
318.0,3
319.0,3
320.0,3
321.0,3
322.0,3
323.0,3
324.0,3
325.0,3
326.0,2
327.0,2
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,1
341.0,1
342.0,1
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,1
356.0,1
357.0,1
358.0,1
359.0,1
360.0,1
361.0,1
362.0,1
363.0,1
364.0,1
365.0,1
366.0,1
367.0,1
368.0,1
369.0,1
370.0,1
371.0,1
372.0,1
373.0,1
374.0,1
375.0,1
376.0,1
377.0,1
378.0,1
379.0,1
380.0,1
381.0,1
382.0,1
383.0,1
384.0,0
