"tick","FlagC"
1.0,25
2.0,25
3.0,25
4.0,25
5.0,25
6.0,25
7.0,25
8.0,25
9.0,25
10.0,25
11.0,25
12.0,25
13.0,25
14.0,25
15.0,25
16.0,25
17.0,25
18.0,25
19.0,25
20.0,25
21.0,25
22.0,24
23.0,24
24.0,24
25.0,24
26.0,24
27.0,24
28.0,24
29.0,24
30.0,24
31.0,24
32.0,24
33.0,24
34.0,24
35.0,24
36.0,23
37.0,23
38.0,23
39.0,23
40.0,23
41.0,23
42.0,23
43.0,23
44.0,23
45.0,22
46.0,22
47.0,22
48.0,22
49.0,22
50.0,22
51.0,22
52.0,22
53.0,22
54.0,22
55.0,22
56.0,22
57.0,22
58.0,22
59.0,21
60.0,21
61.0,20
62.0,20
63.0,20
64.0,20
65.0,20
66.0,20
67.0,20
68.0,20
69.0,18
70.0,18
71.0,18
72.0,18
73.0,18
74.0,18
75.0,18
76.0,18
77.0,18
78.0,18
79.0,18
80.0,18
81.0,18
82.0,18
83.0,18
84.0,17
85.0,17
86.0,16
87.0,16
88.0,16
89.0,16
90.0,16
91.0,16
92.0,16
93.0,16
94.0,16
95.0,16
96.0,16
97.0,16
98.0,15
99.0,15
100.0,15
101.0,15
102.0,15
103.0,15
104.0,15
105.0,15
106.0,15
107.0,15
108.0,15
109.0,15
110.0,15
111.0,15
112.0,15
113.0,14
114.0,14
115.0,14
116.0,14
117.0,14
118.0,14
119.0,14
120.0,13
121.0,13
122.0,13
123.0,13
124.0,12
125.0,12
126.0,12
127.0,12
128.0,12
129.0,12
130.0,12
131.0,12
132.0,12
133.0,12
134.0,12
135.0,12
136.0,12
137.0,12
138.0,12
139.0,12
140.0,12
141.0,12
142.0,11
143.0,11
144.0,11
145.0,11
146.0,11
147.0,11
148.0,11
149.0,11
150.0,11
151.0,11
152.0,10
153.0,10
154.0,10
155.0,10
156.0,10
157.0,10
158.0,10
159.0,10
160.0,10
161.0,10
162.0,10
163.0,10
164.0,9
165.0,9
166.0,9
167.0,9
168.0,9
169.0,9
170.0,9
171.0,9
172.0,9
173.0,9
174.0,9
175.0,9
176.0,9
177.0,9
178.0,9
179.0,9
180.0,9
181.0,9
182.0,9
183.0,9
184.0,9
185.0,9
186.0,9
187.0,9
188.0,9
189.0,9
190.0,9
191.0,9
192.0,9
193.0,9
194.0,9
195.0,9
196.0,9
197.0,9
198.0,9
199.0,9
200.0,9
201.0,9
202.0,9
203.0,8
204.0,8
205.0,8
206.0,8
207.0,8
208.0,8
209.0,8
210.0,8
211.0,8
212.0,8
213.0,8
214.0,8
215.0,8
216.0,8
217.0,8
218.0,8
219.0,8
220.0,8
221.0,8
222.0,8
223.0,8
224.0,8
225.0,8
226.0,7
227.0,7
228.0,7
229.0,7
230.0,7
231.0,7
232.0,7
233.0,7
234.0,7
