"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,23
11.0,23
12.0,23
13.0,23
14.0,23
15.0,23
16.0,22
17.0,22
18.0,22
19.0,22
20.0,21
21.0,21
22.0,21
23.0,21
24.0,21
25.0,21
26.0,21
27.0,20
28.0,20
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,20
35.0,20
36.0,20
37.0,20
38.0,20
39.0,20
40.0,19
41.0,19
42.0,19
43.0,19
44.0,19
45.0,18
46.0,18
47.0,18
48.0,18
49.0,18
50.0,18
51.0,18
52.0,18
53.0,18
54.0,18
55.0,18
56.0,18
57.0,18
58.0,18
59.0,17
60.0,17
61.0,17
62.0,17
63.0,17
64.0,17
65.0,17
66.0,17
67.0,16
68.0,16
69.0,16
70.0,16
71.0,16
72.0,16
73.0,15
74.0,15
75.0,15
76.0,15
77.0,15
78.0,15
79.0,15
80.0,15
81.0,15
82.0,15
83.0,15
84.0,15
85.0,15
86.0,15
87.0,15
88.0,15
89.0,15
90.0,15
91.0,15
92.0,15
93.0,14
94.0,14
95.0,14
96.0,14
97.0,14
98.0,14
99.0,14
100.0,14
101.0,14
102.0,13
103.0,13
104.0,13
105.0,11
106.0,11
107.0,11
108.0,11
109.0,11
110.0,11
111.0,11
112.0,11
113.0,11
114.0,11
115.0,11
116.0,11
117.0,11
118.0,11
119.0,11
120.0,11
121.0,11
122.0,11
123.0,11
124.0,11
125.0,11
126.0,11
127.0,11
128.0,11
129.0,11
130.0,11
131.0,11
132.0,11
133.0,11
134.0,11
135.0,11
136.0,11
137.0,11
138.0,11
139.0,11
140.0,11
141.0,11
142.0,11
143.0,11
144.0,11
145.0,11
146.0,11
147.0,11
148.0,11
149.0,11
150.0,11
151.0,11
152.0,11
153.0,11
154.0,11
155.0,11
156.0,11
157.0,11
158.0,11
159.0,11
160.0,11
161.0,11
162.0,10
163.0,10
164.0,10
165.0,10
166.0,10
167.0,9
168.0,9
169.0,8
170.0,8
171.0,8
172.0,8
173.0,8
174.0,8
175.0,8
176.0,8
177.0,8
178.0,8
179.0,8
180.0,8
181.0,8
182.0,8
183.0,8
184.0,8
185.0,8
186.0,8
187.0,8
188.0,8
189.0,8
190.0,8
191.0,8
192.0,8
193.0,8
194.0,8
195.0,8
196.0,8
197.0,8
198.0,8
199.0,8
200.0,8
201.0,8
202.0,8
203.0,8
204.0,8
205.0,8
206.0,8
207.0,8
208.0,8
209.0,8
210.0,8
211.0,8
