"tick","FlagC"
1.0,24
2.0,23
3.0,22
4.0,21
5.0,21
6.0,21
7.0,21
8.0,21
9.0,21
10.0,21
11.0,21
12.0,20
13.0,20
14.0,20
15.0,18
16.0,18
17.0,17
18.0,15
19.0,15
20.0,15
21.0,15
22.0,15
23.0,15
24.0,15
25.0,15
26.0,15
27.0,15
28.0,15
29.0,15
30.0,15
31.0,15
32.0,15
33.0,15
34.0,15
35.0,15
36.0,15
37.0,15
38.0,15
39.0,15
40.0,15
41.0,15
42.0,15
43.0,14
44.0,14
45.0,14
46.0,14
47.0,14
48.0,14
49.0,13
50.0,13
51.0,13
52.0,12
53.0,12
54.0,12
55.0,12
56.0,12
57.0,12
58.0,12
59.0,12
60.0,12
61.0,12
62.0,12
63.0,12
64.0,12
65.0,12
66.0,11
67.0,11
68.0,11
69.0,11
70.0,11
71.0,11
72.0,11
73.0,11
74.0,11
75.0,11
76.0,10
77.0,10
78.0,10
79.0,10
80.0,10
81.0,10
82.0,10
83.0,10
84.0,10
85.0,10
86.0,10
87.0,10
88.0,10
89.0,10
90.0,10
91.0,10
92.0,10
93.0,9
94.0,9
95.0,9
96.0,9
97.0,9
98.0,9
99.0,9
100.0,9
101.0,9
102.0,9
103.0,9
104.0,9
105.0,9
106.0,9
107.0,9
108.0,9
109.0,9
110.0,9
111.0,9
112.0,9
113.0,9
114.0,9
115.0,9
116.0,8
117.0,8
118.0,8
119.0,8
120.0,8
121.0,8
122.0,8
123.0,8
124.0,8
125.0,8
126.0,8
127.0,8
128.0,8
129.0,8
130.0,8
131.0,8
132.0,8
133.0,8
134.0,8
135.0,8
136.0,8
137.0,8
138.0,8
139.0,8
140.0,8
141.0,8
142.0,8
143.0,8
144.0,8
145.0,8
146.0,7
147.0,7
148.0,7
149.0,7
150.0,7
151.0,7
152.0,7
153.0,7
154.0,7
155.0,7
156.0,7
157.0,7
158.0,7
159.0,7
160.0,6
161.0,6
162.0,6
163.0,6
164.0,6
165.0,6
166.0,6
167.0,6
168.0,6
169.0,6
170.0,6
171.0,6
172.0,6
173.0,6
174.0,6
175.0,6
176.0,5
177.0,5
178.0,5
179.0,5
180.0,5
181.0,4
182.0,4
183.0,4
184.0,4
185.0,4
186.0,4
187.0,4
188.0,2
189.0,2
190.0,2
191.0,2
192.0,2
193.0,2
194.0,2
195.0,2
196.0,2
197.0,2
198.0,2
199.0,2
200.0,2
201.0,2
202.0,2
203.0,2
204.0,2
205.0,2
206.0,2
207.0,2
208.0,2
209.0,2
210.0,2
211.0,2
212.0,2
213.0,2
214.0,2
215.0,2
216.0,2
217.0,2
218.0,2
219.0,2
220.0,2
221.0,2
222.0,2
223.0,2
224.0,2
225.0,2
226.0,2
227.0,2
228.0,2
229.0,2
230.0,2
231.0,2
232.0,2
233.0,2
234.0,2
235.0,2
236.0,2
237.0,2
238.0,2
239.0,2
240.0,2
241.0,2
242.0,2
243.0,2
244.0,2
245.0,2
246.0,2
247.0,2
248.0,2
249.0,2
250.0,2
251.0,2
252.0,2
253.0,2
254.0,2
255.0,2
256.0,2
257.0,2
258.0,2
259.0,2
260.0,2
261.0,2
262.0,2
263.0,2
264.0,2
265.0,2
266.0,2
267.0,2
268.0,2
269.0,2
270.0,2
271.0,2
272.0,2
273.0,2
274.0,2
275.0,2
276.0,2
277.0,2
278.0,2
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,2
288.0,2
289.0,2
290.0,2
291.0,2
292.0,2
293.0,2
294.0,2
295.0,2
296.0,2
297.0,2
298.0,2
299.0,2
300.0,2
301.0,2
302.0,2
303.0,2
304.0,2
305.0,2
306.0,2
307.0,1
308.0,1
309.0,1
310.0,1
311.0,1
312.0,1
313.0,1
314.0,1
315.0,1
316.0,1
317.0,1
318.0,1
319.0,1
320.0,1
321.0,1
322.0,1
323.0,1
324.0,1
325.0,1
326.0,1
327.0,1
328.0,1
329.0,1
330.0,1
331.0,1
332.0,1
333.0,1
334.0,1
335.0,1
336.0,1
337.0,1
338.0,1
339.0,1
340.0,1
341.0,1
342.0,1
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,1
356.0,1
357.0,1
358.0,1
359.0,1
360.0,1
361.0,1
362.0,0
