"tick","FlagC"
1.0,24
2.0,24
3.0,22
4.0,22
5.0,22
6.0,22
7.0,21
8.0,21
9.0,21
10.0,21
11.0,21
12.0,21
13.0,21
14.0,21
15.0,21
16.0,21
17.0,21
18.0,21
19.0,20
20.0,20
21.0,20
22.0,20
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,19
32.0,19
33.0,19
34.0,19
35.0,18
36.0,18
37.0,18
38.0,17
39.0,17
40.0,17
41.0,17
42.0,17
43.0,17
44.0,17
45.0,17
46.0,17
47.0,17
48.0,17
49.0,15
50.0,14
51.0,14
52.0,14
53.0,14
54.0,14
55.0,14
56.0,13
57.0,13
58.0,13
59.0,13
60.0,12
61.0,12
62.0,12
63.0,12
64.0,12
65.0,12
66.0,12
67.0,11
68.0,11
69.0,11
70.0,11
71.0,11
72.0,11
73.0,11
74.0,11
75.0,11
76.0,11
77.0,11
78.0,11
79.0,11
80.0,11
81.0,11
82.0,11
83.0,11
84.0,11
85.0,11
86.0,11
87.0,11
88.0,11
89.0,11
90.0,11
91.0,11
92.0,11
93.0,11
94.0,11
95.0,11
96.0,11
97.0,11
98.0,10
99.0,10
100.0,10
101.0,9
102.0,9
103.0,9
104.0,9
105.0,8
106.0,8
107.0,8
108.0,8
109.0,7
110.0,6
111.0,6
112.0,6
113.0,6
114.0,6
115.0,6
116.0,6
117.0,6
118.0,6
119.0,6
120.0,6
121.0,6
122.0,6
123.0,6
124.0,6
125.0,6
126.0,6
127.0,6
128.0,6
129.0,6
130.0,6
131.0,6
132.0,6
133.0,6
134.0,6
135.0,6
136.0,6
137.0,6
138.0,6
139.0,6
140.0,6
141.0,6
142.0,6
143.0,6
144.0,6
145.0,6
146.0,6
147.0,6
148.0,6
149.0,6
150.0,6
151.0,6
152.0,6
153.0,6
154.0,6
155.0,6
156.0,5
157.0,5
158.0,5
159.0,5
160.0,5
161.0,5
162.0,5
163.0,5
164.0,5
165.0,5
166.0,5
167.0,5
168.0,5
169.0,5
170.0,5
171.0,5
172.0,5
173.0,5
174.0,5
175.0,5
176.0,5
177.0,5
178.0,5
179.0,5
180.0,5
181.0,5
182.0,5
183.0,5
184.0,5
185.0,5
186.0,5
187.0,5
188.0,5
189.0,5
190.0,5
191.0,5
192.0,5
193.0,5
194.0,5
195.0,5
196.0,5
197.0,5
198.0,5
199.0,5
200.0,5
201.0,5
202.0,5
203.0,5
204.0,5
205.0,5
206.0,5
207.0,5
208.0,5
209.0,5
210.0,5
211.0,5
212.0,5
213.0,5
214.0,5
215.0,5
216.0,5
217.0,5
218.0,5
219.0,5
220.0,5
221.0,4
222.0,4
223.0,4
224.0,4
225.0,4
226.0,3
227.0,3
228.0,3
229.0,3
230.0,3
231.0,3
232.0,3
233.0,3
234.0,3
235.0,3
236.0,3
237.0,3
238.0,3
239.0,3
240.0,3
241.0,3
242.0,3
243.0,3
244.0,3
245.0,3
246.0,3
247.0,3
248.0,3
249.0,3
250.0,3
251.0,3
252.0,3
253.0,3
254.0,3
255.0,3
256.0,3
257.0,3
258.0,3
259.0,3
260.0,3
261.0,2
262.0,2
263.0,2
264.0,2
265.0,2
266.0,2
267.0,2
268.0,2
269.0,2
270.0,2
271.0,2
272.0,2
273.0,2
274.0,2
275.0,2
276.0,2
277.0,2
278.0,2
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,2
288.0,2
289.0,2
290.0,2
291.0,2
292.0,1
293.0,1
294.0,1
295.0,1
296.0,0
