"tick","FlagC"
1.0,24
2.0,24
3.0,24
4.0,23
5.0,23
6.0,22
7.0,21
8.0,21
9.0,21
10.0,21
11.0,21
12.0,21
13.0,21
14.0,21
15.0,21
16.0,21
17.0,21
18.0,21
19.0,21
20.0,21
21.0,21
22.0,21
23.0,21
24.0,21
25.0,21
26.0,21
27.0,21
28.0,21
29.0,21
30.0,21
31.0,21
32.0,21
33.0,21
34.0,21
35.0,21
36.0,21
37.0,21
38.0,21
39.0,20
40.0,20
41.0,20
42.0,19
43.0,19
44.0,19
45.0,19
46.0,19
47.0,19
48.0,19
49.0,19
50.0,19
51.0,19
52.0,19
53.0,19
54.0,19
55.0,19
56.0,19
57.0,19
58.0,19
59.0,19
60.0,19
61.0,19
62.0,18
63.0,18
64.0,18
65.0,17
66.0,17
67.0,17
68.0,17
69.0,17
70.0,17
71.0,17
72.0,17
73.0,17
74.0,17
75.0,17
76.0,17
77.0,17
78.0,17
79.0,17
80.0,16
81.0,16
82.0,16
83.0,16
84.0,16
85.0,16
86.0,16
87.0,16
88.0,16
89.0,16
90.0,16
91.0,16
92.0,14
93.0,14
94.0,14
95.0,14
96.0,14
97.0,13
98.0,13
99.0,13
100.0,13
101.0,13
102.0,13
103.0,13
104.0,13
105.0,13
106.0,13
107.0,13
108.0,13
109.0,13
110.0,13
111.0,13
112.0,12
113.0,12
114.0,12
115.0,12
116.0,12
117.0,12
118.0,12
119.0,12
120.0,12
121.0,12
122.0,12
123.0,12
124.0,11
125.0,11
126.0,11
127.0,11
128.0,11
129.0,11
130.0,11
131.0,11
132.0,11
133.0,11
134.0,11
135.0,11
136.0,11
137.0,11
138.0,11
139.0,11
140.0,11
141.0,11
142.0,11
143.0,11
144.0,10
145.0,10
146.0,10
147.0,10
148.0,10
149.0,10
150.0,10
151.0,10
152.0,10
153.0,10
154.0,10
155.0,10
156.0,10
157.0,10
158.0,10
159.0,10
160.0,10
161.0,9
162.0,9
163.0,9
164.0,9
165.0,9
166.0,9
167.0,9
168.0,9
169.0,9
170.0,9
171.0,9
172.0,9
173.0,9
174.0,9
175.0,9
176.0,9
177.0,9
178.0,9
179.0,9
180.0,9
181.0,8
182.0,8
183.0,8
184.0,8
185.0,8
186.0,8
187.0,8
188.0,8
189.0,8
190.0,8
191.0,8
192.0,8
193.0,8
194.0,8
195.0,8
196.0,8
197.0,8
198.0,8
199.0,8
200.0,8
201.0,8
202.0,8
203.0,8
204.0,8
205.0,8
206.0,8
207.0,8
208.0,8
209.0,7
210.0,7
211.0,7
212.0,7
213.0,7
214.0,6
215.0,6
216.0,6
217.0,6
218.0,6
219.0,6
220.0,6
221.0,6
222.0,6
223.0,6
224.0,6
225.0,6
226.0,6
227.0,6
228.0,6
229.0,5
230.0,5
231.0,5
232.0,5
233.0,5
234.0,5
235.0,5
236.0,5
237.0,5
238.0,4
239.0,4
240.0,4
241.0,4
242.0,4
243.0,4
244.0,4
245.0,4
246.0,4
247.0,4
248.0,4
249.0,4
250.0,4
251.0,4
252.0,4
253.0,4
254.0,4
255.0,4
256.0,4
257.0,4
258.0,4
259.0,4
260.0,4
261.0,4
262.0,3
263.0,3
264.0,3
265.0,3
266.0,3
267.0,3
268.0,3
269.0,3
270.0,3
271.0,3
272.0,3
273.0,3
274.0,3
275.0,3
276.0,3
277.0,3
278.0,3
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,2
288.0,2
289.0,2
290.0,2
291.0,2
292.0,2
293.0,2
294.0,2
295.0,2
296.0,2
297.0,2
298.0,2
299.0,2
300.0,2
301.0,2
302.0,2
303.0,2
304.0,2
305.0,2
306.0,2
307.0,2
308.0,2
309.0,2
310.0,2
311.0,2
312.0,2
313.0,2
314.0,2
315.0,2
316.0,2
317.0,2
318.0,2
319.0,2
320.0,2
321.0,2
322.0,2
323.0,2
324.0,2
325.0,2
326.0,2
327.0,2
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,2
341.0,2
342.0,2
343.0,2
344.0,2
345.0,2
346.0,2
347.0,2
348.0,2
349.0,2
350.0,2
351.0,2
352.0,2
353.0,2
354.0,2
355.0,2
356.0,2
357.0,2
358.0,2
359.0,2
360.0,2
361.0,2
362.0,2
363.0,2
364.0,2
365.0,2
366.0,2
367.0,2
368.0,2
369.0,2
370.0,2
371.0,2
372.0,2
373.0,2
374.0,2
375.0,2
376.0,2
377.0,2
378.0,2
379.0,2
380.0,2
381.0,2
382.0,2
383.0,2
384.0,2
385.0,2
386.0,2
387.0,2
388.0,2
389.0,2
390.0,2
391.0,2
392.0,2
393.0,2
394.0,2
395.0,2
396.0,2
397.0,2
398.0,2
399.0,2
400.0,2
401.0,2
402.0,2
403.0,2
404.0,2
405.0,2
406.0,2
407.0,2
408.0,2
409.0,2
410.0,2
411.0,2
412.0,2
413.0,2
414.0,2
415.0,2
416.0,2
417.0,2
418.0,2
419.0,2
420.0,2
421.0,2
422.0,2
423.0,2
424.0,2
425.0,2
426.0,2
427.0,2
428.0,2
429.0,2
430.0,2
431.0,2
432.0,2
433.0,2
434.0,2
435.0,2
436.0,2
437.0,2
438.0,2
439.0,2
440.0,2
441.0,2
442.0,2
443.0,2
444.0,2
445.0,2
446.0,2
447.0,2
448.0,2
449.0,2
450.0,2
451.0,2
452.0,2
453.0,2
454.0,2
455.0,2
456.0,2
457.0,2
458.0,2
459.0,2
460.0,2
461.0,2
462.0,2
463.0,2
464.0,1
465.0,1
466.0,1
467.0,1
468.0,1
469.0,1
470.0,1
471.0,1
472.0,1
473.0,1
474.0,1
475.0,1
476.0,1
477.0,1
478.0,1
479.0,1
480.0,1
481.0,1
482.0,1
483.0,1
484.0,1
485.0,1
486.0,1
487.0,1
488.0,1
489.0,1
490.0,1
491.0,1
492.0,1
493.0,1
494.0,1
495.0,1
496.0,1
497.0,1
498.0,1
499.0,1
500.0,1
501.0,1
502.0,1
503.0,1
504.0,1
505.0,1
506.0,1
507.0,1
508.0,1
509.0,1
510.0,1
511.0,1
512.0,1
513.0,1
514.0,1
515.0,1
516.0,1
517.0,0
