"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,24
11.0,24
12.0,24
13.0,24
14.0,24
15.0,24
16.0,24
17.0,23
18.0,23
19.0,23
20.0,23
21.0,23
22.0,23
23.0,22
24.0,22
25.0,21
26.0,21
27.0,21
28.0,21
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,20
35.0,20
36.0,20
37.0,20
38.0,20
39.0,20
40.0,20
41.0,20
42.0,20
43.0,20
44.0,20
45.0,20
46.0,20
47.0,20
48.0,20
49.0,20
50.0,19
51.0,19
52.0,19
53.0,19
54.0,18
55.0,18
56.0,18
57.0,18
58.0,18
59.0,17
60.0,17
61.0,16
62.0,16
63.0,16
64.0,16
65.0,16
66.0,16
67.0,16
68.0,15
69.0,15
70.0,15
71.0,15
72.0,14
73.0,14
74.0,14
75.0,14
76.0,14
77.0,14
78.0,14
79.0,14
80.0,14
81.0,14
82.0,14
83.0,14
84.0,14
85.0,14
86.0,14
87.0,13
88.0,13
89.0,13
90.0,13
91.0,13
92.0,12
93.0,12
94.0,12
95.0,10
96.0,10
97.0,10
98.0,10
99.0,9
100.0,9
101.0,9
102.0,9
103.0,8
104.0,8
105.0,8
106.0,8
107.0,7
108.0,7
109.0,7
110.0,7
111.0,7
112.0,7
113.0,7
114.0,7
115.0,7
116.0,7
117.0,7
118.0,7
119.0,7
120.0,7
121.0,7
122.0,7
123.0,7
124.0,7
125.0,7
126.0,7
127.0,7
128.0,7
129.0,7
130.0,7
131.0,7
132.0,7
133.0,7
134.0,7
135.0,7
136.0,7
137.0,7
138.0,7
139.0,7
140.0,7
141.0,7
142.0,7
143.0,7
144.0,7
145.0,7
146.0,7
147.0,7
148.0,7
149.0,7
150.0,7
151.0,7
152.0,7
153.0,7
154.0,7
155.0,7
156.0,7
157.0,7
158.0,7
159.0,7
160.0,7
161.0,7
162.0,7
163.0,7
164.0,7
165.0,7
166.0,7
167.0,7
168.0,7
169.0,7
170.0,7
171.0,7
172.0,7
173.0,7
174.0,7
175.0,7
176.0,7
177.0,7
178.0,7
179.0,7
180.0,7
181.0,7
182.0,7
183.0,7
184.0,7
185.0,7
186.0,7
187.0,7
188.0,7
189.0,7
190.0,7
191.0,7
192.0,7
193.0,7
194.0,7
195.0,7
196.0,6
197.0,6
198.0,6
199.0,6
200.0,6
201.0,6
202.0,6
203.0,6
204.0,6
205.0,6
206.0,6
207.0,6
208.0,6
209.0,6
210.0,6
211.0,6
