"tick","FlagC"
1.0,24
2.0,23
3.0,22
4.0,22
5.0,22
6.0,22
7.0,22
8.0,22
9.0,22
10.0,22
11.0,22
12.0,22
13.0,22
14.0,22
15.0,22
16.0,22
17.0,22
18.0,22
19.0,22
20.0,21
21.0,21
22.0,21
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,19
30.0,18
31.0,17
32.0,17
33.0,16
34.0,16
35.0,16
36.0,16
37.0,16
38.0,16
39.0,16
40.0,16
41.0,14
42.0,14
43.0,14
44.0,14
45.0,14
46.0,14
47.0,14
48.0,14
49.0,13
50.0,13
51.0,13
52.0,13
53.0,12
54.0,12
55.0,11
56.0,11
57.0,11
58.0,11
59.0,10
60.0,10
61.0,10
62.0,10
63.0,10
64.0,10
65.0,10
66.0,10
67.0,10
68.0,10
69.0,10
70.0,10
71.0,10
72.0,10
73.0,10
74.0,10
75.0,10
76.0,10
77.0,10
78.0,10
79.0,10
80.0,10
81.0,10
82.0,9
83.0,9
84.0,9
85.0,9
86.0,9
87.0,9
88.0,9
89.0,9
90.0,9
91.0,9
92.0,9
93.0,9
94.0,9
95.0,9
96.0,9
97.0,9
98.0,9
99.0,9
100.0,9
101.0,9
102.0,9
103.0,9
104.0,8
105.0,8
106.0,8
107.0,7
108.0,7
109.0,7
110.0,7
111.0,7
112.0,7
113.0,7
114.0,7
115.0,7
116.0,7
117.0,7
118.0,7
119.0,7
120.0,7
121.0,7
122.0,7
123.0,7
124.0,7
125.0,7
126.0,7
127.0,7
128.0,7
129.0,7
130.0,7
131.0,7
132.0,7
133.0,7
134.0,7
135.0,7
136.0,7
137.0,7
138.0,6
139.0,6
140.0,6
141.0,6
142.0,6
143.0,6
144.0,6
145.0,6
146.0,6
147.0,6
148.0,6
149.0,6
150.0,6
151.0,6
152.0,6
153.0,6
154.0,6
155.0,6
156.0,6
157.0,6
158.0,6
159.0,6
160.0,6
161.0,6
162.0,6
163.0,6
164.0,6
165.0,6
166.0,6
167.0,6
168.0,6
169.0,6
170.0,6
171.0,6
172.0,6
173.0,6
174.0,6
175.0,6
176.0,6
177.0,6
178.0,6
179.0,6
180.0,6
181.0,6
182.0,6
183.0,6
184.0,6
185.0,6
186.0,6
187.0,6
188.0,6
189.0,6
190.0,6
191.0,6
192.0,6
193.0,6
194.0,6
195.0,6
196.0,6
197.0,6
198.0,6
199.0,6
200.0,6
201.0,6
202.0,6
203.0,6
204.0,6
205.0,5
206.0,5
207.0,5
208.0,5
209.0,5
210.0,5
211.0,5
212.0,5
213.0,4
214.0,4
215.0,4
216.0,4
217.0,4
218.0,4
219.0,4
220.0,4
221.0,4
222.0,4
223.0,4
224.0,4
225.0,4
226.0,4
227.0,4
228.0,4
229.0,4
230.0,4
231.0,4
232.0,4
233.0,4
234.0,4
235.0,4
236.0,4
237.0,4
238.0,4
239.0,4
240.0,4
241.0,4
242.0,4
243.0,4
244.0,4
245.0,4
246.0,4
247.0,4
248.0,4
249.0,4
250.0,4
251.0,4
252.0,4
253.0,4
254.0,4
255.0,4
256.0,4
257.0,4
258.0,4
259.0,4
260.0,4
261.0,4
262.0,4
263.0,4
264.0,4
265.0,4
266.0,4
267.0,4
268.0,4
269.0,4
270.0,4
271.0,4
272.0,4
273.0,4
274.0,4
275.0,4
276.0,4
277.0,4
278.0,4
279.0,4
280.0,4
281.0,4
282.0,4
283.0,4
284.0,4
285.0,4
286.0,4
287.0,4
288.0,4
289.0,4
290.0,3
291.0,3
292.0,3
293.0,3
294.0,3
295.0,3
296.0,3
297.0,3
298.0,3
299.0,3
300.0,3
301.0,3
302.0,3
303.0,3
304.0,3
305.0,3
306.0,3
307.0,3
308.0,3
309.0,3
310.0,3
311.0,3
312.0,3
313.0,3
314.0,3
315.0,3
316.0,3
317.0,3
318.0,3
319.0,3
320.0,3
321.0,3
322.0,3
323.0,3
324.0,3
325.0,3
326.0,3
327.0,3
328.0,3
329.0,3
330.0,3
331.0,3
332.0,3
333.0,3
334.0,3
335.0,3
336.0,3
337.0,3
338.0,3
339.0,3
340.0,3
341.0,3
342.0,3
343.0,3
344.0,3
345.0,3
346.0,3
347.0,3
348.0,3
349.0,3
350.0,3
351.0,3
352.0,3
353.0,3
354.0,3
355.0,3
356.0,3
357.0,3
358.0,3
359.0,3
360.0,3
361.0,3
362.0,3
363.0,3
364.0,3
365.0,3
366.0,3
367.0,3
368.0,3
369.0,3
370.0,3
371.0,3
372.0,3
373.0,3
374.0,3
375.0,3
376.0,2
377.0,2
378.0,2
379.0,2
380.0,2
381.0,2
382.0,2
383.0,2
384.0,2
385.0,2
386.0,2
387.0,2
388.0,2
389.0,2
390.0,2
391.0,2
392.0,2
393.0,2
394.0,2
395.0,2
396.0,2
397.0,2
398.0,2
399.0,2
400.0,2
401.0,2
402.0,2
403.0,2
404.0,2
405.0,2
406.0,2
407.0,2
408.0,2
409.0,2
410.0,2
411.0,2
412.0,2
413.0,2
414.0,2
415.0,2
416.0,2
417.0,2
418.0,2
419.0,2
420.0,2
421.0,2
422.0,2
423.0,2
424.0,2
425.0,2
426.0,2
427.0,2
428.0,2
429.0,2
430.0,2
431.0,2
432.0,2
433.0,2
434.0,2
435.0,2
436.0,2
437.0,2
438.0,2
439.0,2
440.0,2
441.0,2
442.0,2
443.0,2
444.0,2
445.0,2
446.0,2
447.0,2
448.0,1
449.0,1
450.0,1
451.0,1
452.0,1
453.0,1
454.0,1
455.0,1
456.0,1
457.0,1
458.0,1
459.0,1
460.0,1
461.0,1
462.0,1
463.0,1
464.0,1
465.0,1
466.0,1
467.0,1
468.0,1
469.0,1
470.0,1
471.0,1
472.0,1
473.0,1
474.0,1
475.0,1
476.0,1
477.0,1
478.0,1
479.0,1
480.0,1
481.0,1
482.0,1
483.0,1
484.0,1
485.0,1
486.0,1
487.0,1
488.0,1
489.0,1
490.0,1
491.0,1
492.0,1
493.0,1
494.0,1
495.0,1
496.0,1
497.0,1
498.0,1
499.0,1
500.0,1
501.0,1
502.0,1
503.0,1
504.0,1
505.0,1
506.0,1
507.0,1
508.0,1
509.0,1
510.0,1
511.0,1
512.0,1
513.0,1
514.0,1
515.0,1
516.0,1
517.0,1
518.0,1
519.0,1
520.0,1
521.0,1
522.0,1
523.0,1
524.0,1
525.0,1
526.0,1
527.0,1
528.0,1
529.0,1
530.0,1
531.0,1
532.0,1
533.0,1
534.0,1
535.0,1
536.0,1
537.0,1
538.0,1
539.0,1
540.0,1
541.0,1
542.0,1
543.0,1
544.0,1
545.0,1
546.0,1
547.0,1
548.0,1
549.0,1
550.0,1
551.0,1
552.0,1
553.0,1
554.0,1
555.0,1
556.0,1
557.0,1
558.0,1
559.0,1
560.0,1
561.0,1
562.0,1
563.0,1
564.0,1
565.0,1
566.0,1
567.0,1
568.0,1
569.0,1
570.0,1
571.0,1
572.0,1
573.0,1
574.0,1
575.0,1
576.0,1
577.0,1
578.0,1
579.0,1
580.0,1
581.0,1
582.0,1
583.0,1
584.0,0
