"tick","FlagC"
1.0,25
2.0,25
3.0,25
4.0,25
5.0,25
6.0,25
7.0,25
8.0,25
9.0,25
10.0,25
11.0,25
12.0,25
13.0,25
14.0,24
15.0,24
16.0,24
17.0,24
18.0,24
19.0,24
20.0,24
21.0,24
22.0,24
23.0,24
24.0,24
25.0,24
26.0,23
27.0,23
28.0,23
29.0,23
30.0,22
31.0,21
32.0,21
33.0,21
34.0,21
35.0,21
36.0,21
37.0,21
38.0,21
39.0,21
40.0,21
41.0,21
42.0,21
43.0,21
44.0,20
45.0,20
46.0,20
47.0,20
48.0,19
49.0,19
50.0,19
51.0,19
52.0,18
53.0,18
54.0,18
55.0,17
56.0,17
57.0,17
58.0,16
59.0,16
60.0,16
61.0,16
62.0,16
63.0,16
64.0,16
65.0,16
66.0,15
67.0,15
68.0,15
69.0,15
70.0,15
71.0,15
72.0,15
73.0,15
74.0,15
75.0,15
76.0,14
77.0,14
78.0,14
79.0,14
80.0,14
81.0,14
82.0,14
83.0,14
84.0,14
85.0,14
86.0,14
87.0,14
88.0,14
89.0,13
90.0,13
91.0,13
92.0,12
93.0,12
94.0,12
95.0,11
96.0,11
97.0,11
98.0,11
99.0,10
100.0,10
101.0,10
102.0,10
103.0,10
104.0,10
105.0,10
106.0,8
107.0,8
108.0,8
109.0,8
110.0,8
111.0,8
112.0,8
113.0,8
114.0,8
115.0,8
116.0,8
117.0,8
118.0,8
119.0,8
120.0,8
121.0,7
122.0,7
123.0,7
124.0,7
125.0,7
126.0,7
127.0,7
128.0,7
129.0,7
130.0,7
131.0,7
132.0,7
133.0,7
134.0,7
135.0,7
136.0,7
137.0,7
138.0,7
139.0,7
140.0,7
141.0,7
142.0,7
143.0,7
144.0,7
145.0,7
146.0,7
147.0,7
148.0,7
149.0,7
150.0,6
151.0,6
152.0,6
153.0,6
154.0,6
155.0,6
156.0,6
157.0,6
158.0,6
159.0,6
160.0,6
161.0,6
162.0,6
163.0,6
164.0,6
165.0,6
166.0,6
167.0,5
168.0,5
169.0,5
170.0,5
171.0,5
172.0,5
173.0,5
174.0,5
175.0,5
176.0,5
177.0,5
178.0,5
179.0,5
180.0,5
181.0,5
182.0,5
183.0,5
184.0,5
185.0,5
186.0,5
187.0,5
188.0,5
189.0,4
190.0,4
191.0,4
192.0,4
193.0,4
194.0,4
195.0,4
196.0,4
197.0,4
198.0,4
199.0,4
200.0,4
201.0,4
202.0,4
203.0,3
204.0,3
205.0,3
206.0,3
207.0,3
208.0,3
209.0,3
210.0,3
211.0,3
212.0,3
213.0,3
214.0,3
215.0,3
216.0,3
217.0,3
218.0,3
219.0,3
220.0,3
221.0,3
222.0,3
223.0,3
224.0,2
225.0,2
226.0,2
227.0,2
228.0,2
229.0,2
230.0,2
231.0,2
232.0,2
233.0,2
234.0,2
235.0,2
236.0,2
237.0,2
238.0,2
239.0,2
240.0,1
241.0,1
242.0,1
243.0,1
244.0,1
245.0,1
246.0,1
247.0,1
248.0,1
249.0,1
250.0,1
251.0,1
252.0,1
253.0,1
254.0,1
255.0,1
256.0,1
257.0,1
258.0,1
259.0,1
260.0,1
261.0,1
262.0,1
263.0,1
264.0,1
265.0,1
266.0,1
267.0,1
268.0,1
269.0,1
270.0,1
271.0,1
272.0,1
273.0,1
274.0,1
275.0,1
276.0,1
277.0,1
278.0,1
279.0,1
280.0,1
281.0,1
282.0,1
283.0,1
284.0,1
285.0,1
286.0,1
287.0,1
288.0,1
289.0,1
290.0,1
291.0,1
292.0,1
293.0,1
294.0,1
295.0,1
296.0,1
297.0,1
298.0,1
299.0,1
300.0,1
301.0,1
302.0,1
303.0,1
304.0,1
305.0,1
306.0,1
307.0,1
308.0,1
309.0,1
310.0,1
311.0,1
312.0,1
313.0,1
314.0,1
315.0,1
316.0,1
317.0,1
318.0,1
319.0,1
320.0,1
321.0,1
322.0,1
323.0,1
324.0,1
325.0,1
326.0,1
327.0,1
328.0,1
329.0,1
330.0,1
331.0,1
332.0,1
333.0,1
334.0,1
335.0,1
336.0,1
337.0,1
338.0,1
339.0,1
340.0,1
341.0,1
342.0,1
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,1
356.0,1
357.0,1
358.0,1
359.0,1
360.0,1
361.0,1
362.0,1
363.0,1
364.0,1
365.0,1
366.0,1
367.0,1
368.0,1
369.0,1
370.0,1
371.0,0
