"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,23
11.0,23
12.0,22
13.0,22
14.0,22
15.0,22
16.0,22
17.0,22
18.0,22
19.0,22
20.0,22
21.0,22
22.0,22
23.0,22
24.0,21
25.0,21
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,20
35.0,20
36.0,20
37.0,20
38.0,20
39.0,20
40.0,20
41.0,20
42.0,20
43.0,19
44.0,19
45.0,18
46.0,18
47.0,18
48.0,18
49.0,18
50.0,18
51.0,17
52.0,16
53.0,16
54.0,16
55.0,15
56.0,15
57.0,15
58.0,15
59.0,14
60.0,14
61.0,14
62.0,14
63.0,13
64.0,13
65.0,13
66.0,12
67.0,12
68.0,12
69.0,12
70.0,12
71.0,12
72.0,12
73.0,12
74.0,12
75.0,11
76.0,11
77.0,11
78.0,11
79.0,11
80.0,11
81.0,11
82.0,11
83.0,11
84.0,10
85.0,10
86.0,10
87.0,10
88.0,10
89.0,10
90.0,10
91.0,10
92.0,10
93.0,10
94.0,10
95.0,10
96.0,10
97.0,10
98.0,10
99.0,10
100.0,9
101.0,9
102.0,9
103.0,9
104.0,9
105.0,9
106.0,9
107.0,9
108.0,9
109.0,9
110.0,9
111.0,9
112.0,9
113.0,9
114.0,9
115.0,9
116.0,9
117.0,9
118.0,9
119.0,8
120.0,8
121.0,8
122.0,7
123.0,7
124.0,7
125.0,7
126.0,7
127.0,7
128.0,7
129.0,7
130.0,7
131.0,7
132.0,7
133.0,7
134.0,7
135.0,7
136.0,7
137.0,7
138.0,7
139.0,7
140.0,7
141.0,7
142.0,7
143.0,7
144.0,7
145.0,7
146.0,7
147.0,7
148.0,7
149.0,7
150.0,7
151.0,7
152.0,7
153.0,7
154.0,7
155.0,7
156.0,7
157.0,7
158.0,7
159.0,7
160.0,7
161.0,7
162.0,7
163.0,7
164.0,7
165.0,7
166.0,7
167.0,7
168.0,7
169.0,7
170.0,7
171.0,6
172.0,6
173.0,6
174.0,6
175.0,6
176.0,6
177.0,6
178.0,6
179.0,6
180.0,6
181.0,6
182.0,6
183.0,6
184.0,6
185.0,6
186.0,6
187.0,6
188.0,6
189.0,6
190.0,6
191.0,6
192.0,6
193.0,6
194.0,6
195.0,6
196.0,6
197.0,6
198.0,6
199.0,6
200.0,6
201.0,6
202.0,6
203.0,6
204.0,6
205.0,6
206.0,6
207.0,6
208.0,6
209.0,6
210.0,5
211.0,5
212.0,5
213.0,5
214.0,5
215.0,5
216.0,5
217.0,5
218.0,5
219.0,5
220.0,5
221.0,5
222.0,5
223.0,5
224.0,5
225.0,5
226.0,5
227.0,5
228.0,5
229.0,5
230.0,5
231.0,5
232.0,5
233.0,5
234.0,5
235.0,5
236.0,5
237.0,5
238.0,5
239.0,5
240.0,5
241.0,5
242.0,5
243.0,5
244.0,5
245.0,5
246.0,5
247.0,5
248.0,5
249.0,5
250.0,5
251.0,5
252.0,5
253.0,5
254.0,5
255.0,5
256.0,5
257.0,5
258.0,5
259.0,5
260.0,5
261.0,5
262.0,5
263.0,5
264.0,5
265.0,5
266.0,5
267.0,5
268.0,5
269.0,5
270.0,5
271.0,5
272.0,5
273.0,5
274.0,5
275.0,5
276.0,5
277.0,5
278.0,5
279.0,5
280.0,5
281.0,5
282.0,5
283.0,5
284.0,5
285.0,5
286.0,5
287.0,5
288.0,5
289.0,5
290.0,5
291.0,4
292.0,4
293.0,4
294.0,4
295.0,4
296.0,4
297.0,3
298.0,3
299.0,3
300.0,3
301.0,3
302.0,3
303.0,3
304.0,3
305.0,3
306.0,3
307.0,3
308.0,2
309.0,2
310.0,2
311.0,2
312.0,2
313.0,2
314.0,2
315.0,2
316.0,2
317.0,2
318.0,2
319.0,2
320.0,2
321.0,2
322.0,2
323.0,2
324.0,2
325.0,2
326.0,2
327.0,2
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,2
341.0,2
342.0,2
343.0,2
344.0,2
345.0,2
346.0,2
347.0,2
348.0,2
349.0,2
350.0,2
351.0,2
352.0,2
353.0,2
354.0,2
355.0,2
356.0,2
357.0,2
358.0,2
359.0,2
360.0,2
361.0,2
362.0,2
363.0,2
364.0,2
365.0,2
366.0,2
367.0,2
368.0,2
369.0,2
370.0,2
371.0,2
372.0,2
373.0,2
374.0,2
375.0,2
376.0,2
377.0,2
378.0,2
379.0,2
380.0,2
381.0,2
382.0,2
383.0,2
384.0,2
385.0,2
386.0,2
387.0,2
388.0,2
389.0,2
390.0,2
391.0,2
392.0,2
393.0,2
394.0,2
395.0,2
396.0,2
397.0,2
398.0,2
399.0,2
400.0,2
401.0,1
402.0,1
403.0,1
404.0,1
405.0,1
406.0,1
407.0,1
408.0,1
409.0,1
410.0,1
411.0,1
412.0,1
413.0,1
414.0,1
415.0,1
416.0,1
417.0,1
418.0,1
419.0,1
420.0,1
421.0,1
422.0,1
423.0,1
424.0,1
425.0,1
426.0,1
427.0,1
428.0,1
429.0,1
430.0,1
431.0,1
432.0,1
433.0,1
434.0,1
435.0,1
436.0,1
437.0,1
438.0,1
439.0,1
440.0,1
441.0,1
442.0,1
443.0,1
444.0,0
