"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,24
11.0,24
12.0,24
13.0,24
14.0,23
15.0,23
16.0,23
17.0,23
18.0,22
19.0,20
20.0,20
21.0,20
22.0,20
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,18
32.0,18
33.0,18
34.0,18
35.0,18
36.0,17
37.0,17
38.0,17
39.0,17
40.0,17
41.0,17
42.0,15
43.0,15
44.0,15
45.0,15
46.0,15
47.0,15
48.0,15
49.0,15
50.0,15
51.0,15
52.0,15
53.0,15
54.0,15
55.0,15
56.0,15
57.0,14
58.0,14
59.0,14
60.0,14
61.0,14
62.0,14
63.0,14
64.0,13
65.0,13
66.0,13
67.0,13
68.0,13
69.0,13
70.0,13
71.0,13
72.0,13
73.0,13
74.0,13
75.0,13
76.0,13
77.0,13
78.0,12
79.0,12
80.0,12
81.0,12
82.0,12
83.0,12
84.0,12
85.0,12
86.0,10
87.0,10
88.0,10
89.0,10
90.0,10
91.0,10
92.0,10
93.0,10
94.0,10
95.0,10
96.0,10
97.0,9
98.0,9
99.0,9
100.0,9
101.0,9
102.0,9
103.0,9
104.0,9
105.0,9
106.0,8
107.0,8
108.0,8
109.0,8
110.0,8
111.0,8
112.0,7
113.0,7
114.0,7
115.0,7
116.0,7
117.0,7
118.0,7
119.0,7
120.0,6
121.0,5
122.0,5
123.0,5
124.0,5
125.0,5
126.0,5
127.0,5
128.0,4
129.0,4
130.0,4
131.0,4
132.0,4
133.0,4
134.0,4
135.0,4
136.0,4
137.0,4
138.0,4
139.0,4
140.0,4
141.0,4
142.0,4
143.0,4
144.0,4
145.0,4
146.0,4
147.0,4
148.0,4
149.0,4
150.0,4
151.0,4
152.0,4
153.0,4
154.0,4
155.0,4
156.0,4
157.0,4
158.0,4
159.0,4
160.0,4
161.0,4
162.0,4
163.0,4
164.0,4
165.0,4
166.0,4
167.0,4
168.0,4
169.0,4
170.0,4
171.0,4
172.0,4
173.0,4
174.0,4
175.0,4
176.0,4
177.0,4
178.0,4
179.0,4
180.0,4
181.0,4
182.0,4
183.0,4
184.0,4
185.0,4
186.0,4
187.0,4
188.0,4
189.0,4
190.0,4
191.0,4
192.0,4
193.0,4
194.0,4
195.0,4
196.0,4
197.0,4
198.0,4
199.0,4
200.0,4
201.0,4
202.0,4
203.0,4
204.0,4
205.0,4
206.0,4
207.0,4
208.0,4
209.0,4
210.0,4
211.0,4
