"tick","FlagC"
1.0,25
2.0,23
3.0,23
4.0,22
5.0,22
6.0,21
7.0,21
8.0,21
9.0,21
10.0,21
11.0,21
12.0,21
13.0,21
14.0,21
15.0,21
16.0,21
17.0,21
18.0,21
19.0,21
20.0,21
21.0,21
22.0,21
23.0,21
24.0,21
25.0,20
26.0,19
27.0,19
28.0,18
29.0,18
30.0,18
31.0,18
32.0,18
33.0,18
34.0,18
35.0,18
36.0,18
37.0,18
38.0,18
39.0,18
40.0,18
41.0,17
42.0,17
43.0,17
44.0,17
45.0,17
46.0,16
47.0,16
48.0,16
49.0,16
50.0,16
51.0,16
52.0,16
53.0,16
54.0,16
55.0,16
56.0,16
57.0,16
58.0,16
59.0,15
60.0,14
61.0,14
62.0,14
63.0,14
64.0,14
65.0,14
66.0,14
67.0,14
68.0,14
69.0,14
70.0,14
71.0,14
72.0,14
73.0,14
74.0,14
75.0,14
76.0,14
77.0,14
78.0,14
79.0,14
80.0,14
81.0,13
82.0,13
83.0,13
84.0,13
85.0,13
86.0,13
87.0,13
88.0,13
89.0,13
90.0,13
91.0,13
92.0,13
93.0,13
94.0,12
95.0,12
96.0,12
97.0,12
98.0,11
99.0,11
100.0,11
101.0,10
102.0,10
103.0,10
104.0,10
105.0,9
106.0,9
107.0,9
108.0,9
109.0,9
110.0,9
111.0,9
112.0,9
113.0,9
114.0,9
115.0,9
116.0,9
117.0,8
118.0,7
119.0,7
120.0,7
121.0,6
122.0,6
123.0,6
124.0,6
125.0,6
126.0,6
127.0,6
128.0,6
129.0,6
130.0,6
131.0,6
132.0,5
133.0,5
134.0,5
135.0,5
136.0,5
137.0,5
138.0,5
139.0,5
140.0,5
141.0,5
142.0,5
143.0,5
144.0,5
145.0,5
146.0,5
147.0,5
148.0,5
149.0,5
150.0,5
151.0,5
152.0,5
153.0,5
154.0,5
155.0,5
156.0,5
157.0,5
158.0,4
159.0,4
160.0,4
161.0,4
162.0,4
163.0,4
164.0,3
165.0,3
166.0,3
167.0,3
168.0,3
169.0,3
170.0,3
171.0,3
172.0,3
173.0,3
174.0,3
175.0,3
176.0,3
177.0,3
178.0,3
179.0,3
180.0,3
181.0,2
182.0,2
183.0,2
184.0,2
185.0,2
186.0,2
187.0,2
188.0,2
189.0,2
190.0,2
191.0,2
192.0,2
193.0,2
194.0,2
195.0,2
196.0,2
197.0,2
198.0,2
199.0,2
200.0,2
201.0,2
202.0,2
203.0,2
204.0,2
205.0,2
206.0,1
207.0,1
208.0,1
209.0,1
210.0,1
211.0,1
212.0,1
213.0,1
214.0,1
215.0,1
216.0,1
217.0,1
218.0,1
219.0,1
220.0,1
221.0,1
222.0,1
223.0,1
224.0,1
225.0,1
226.0,1
227.0,1
228.0,1
229.0,1
230.0,1
231.0,1
232.0,1
233.0,1
234.0,1
235.0,1
236.0,1
237.0,1
238.0,1
239.0,1
240.0,1
241.0,1
242.0,1
243.0,1
244.0,1
245.0,1
246.0,1
247.0,1
248.0,1
249.0,1
250.0,1
251.0,1
252.0,1
253.0,1
254.0,1
255.0,1
256.0,1
257.0,1
258.0,1
259.0,1
260.0,1
261.0,1
262.0,1
263.0,1
264.0,1
265.0,1
266.0,1
267.0,1
268.0,1
269.0,1
270.0,1
271.0,1
272.0,1
273.0,1
274.0,1
275.0,1
276.0,1
277.0,1
278.0,1
279.0,1
280.0,1
281.0,1
282.0,1
283.0,1
284.0,1
285.0,1
286.0,1
287.0,1
288.0,1
289.0,1
290.0,1
291.0,1
292.0,1
293.0,1
294.0,1
295.0,1
296.0,1
297.0,1
298.0,1
299.0,1
300.0,1
301.0,1
302.0,1
303.0,1
304.0,1
305.0,1
306.0,1
307.0,1
308.0,1
309.0,1
310.0,1
311.0,1
312.0,1
313.0,1
314.0,1
315.0,1
316.0,1
317.0,1
318.0,1
319.0,1
320.0,1
321.0,1
322.0,1
323.0,1
324.0,1
325.0,1
326.0,1
327.0,1
328.0,1
329.0,1
330.0,1
331.0,1
332.0,1
333.0,1
334.0,1
335.0,1
336.0,1
337.0,1
338.0,1
339.0,1
340.0,1
341.0,1
342.0,1
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,0
