"tick","FlagC"
1.0,24
2.0,24
3.0,24
4.0,22
5.0,22
6.0,22
7.0,22
8.0,22
9.0,22
10.0,22
11.0,22
12.0,21
13.0,21
14.0,20
15.0,19
16.0,19
17.0,19
18.0,19
19.0,19
20.0,19
21.0,18
22.0,18
23.0,18
24.0,18
25.0,18
26.0,18
27.0,18
28.0,18
29.0,18
30.0,18
31.0,18
32.0,18
33.0,18
34.0,18
35.0,18
36.0,18
37.0,18
38.0,18
39.0,18
40.0,17
41.0,17
42.0,17
43.0,17
44.0,17
45.0,17
46.0,17
47.0,16
48.0,16
49.0,16
50.0,16
51.0,16
52.0,16
53.0,15
54.0,15
55.0,15
56.0,15
57.0,15
58.0,15
59.0,13
60.0,13
61.0,13
62.0,13
63.0,13
64.0,13
65.0,12
66.0,12
67.0,12
68.0,12
69.0,12
70.0,12
71.0,12
72.0,12
73.0,12
74.0,11
75.0,11
76.0,11
77.0,11
78.0,11
79.0,11
80.0,11
81.0,11
82.0,11
83.0,11
84.0,11
85.0,11
86.0,10
87.0,10
88.0,10
89.0,10
90.0,10
91.0,9
92.0,9
93.0,9
94.0,9
95.0,9
96.0,9
97.0,9
98.0,8
99.0,7
100.0,7
101.0,7
102.0,7
103.0,7
104.0,7
105.0,7
106.0,7
107.0,7
108.0,7
109.0,7
110.0,7
111.0,7
112.0,7
113.0,7
114.0,7
115.0,7
116.0,7
117.0,7
118.0,7
119.0,7
120.0,7
121.0,7
122.0,7
123.0,7
124.0,7
125.0,7
126.0,7
127.0,7
128.0,7
129.0,7
130.0,7
131.0,7
132.0,7
133.0,7
134.0,7
135.0,7
136.0,7
137.0,7
138.0,7
139.0,7
140.0,7
141.0,7
142.0,7
143.0,7
144.0,7
145.0,7
146.0,7
147.0,6
148.0,6
149.0,6
150.0,6
151.0,6
152.0,6
153.0,6
154.0,6
155.0,6
156.0,6
157.0,6
158.0,6
159.0,6
160.0,6
161.0,6
162.0,6
163.0,6
164.0,6
165.0,6
166.0,6
167.0,6
168.0,6
169.0,6
170.0,6
171.0,6
172.0,6
173.0,6
174.0,6
175.0,6
176.0,6
177.0,6
178.0,6
179.0,6
180.0,6
181.0,6
182.0,6
183.0,6
184.0,6
185.0,6
186.0,6
187.0,6
188.0,6
189.0,6
190.0,6
191.0,6
192.0,6
193.0,6
194.0,6
195.0,6
196.0,6
197.0,6
198.0,6
199.0,6
200.0,6
201.0,6
202.0,6
203.0,6
204.0,6
205.0,6
206.0,6
207.0,6
208.0,6
209.0,6
210.0,6
211.0,6
212.0,6
213.0,6
214.0,6
215.0,6
216.0,6
217.0,5
218.0,5
219.0,5
220.0,5
221.0,5
222.0,5
223.0,5
224.0,5
225.0,5
226.0,5
227.0,5
228.0,5
229.0,5
230.0,5
231.0,5
232.0,5
233.0,5
234.0,5
235.0,5
236.0,5
237.0,5
238.0,5
239.0,5
240.0,5
241.0,5
242.0,5
243.0,5
244.0,5
245.0,5
246.0,5
247.0,5
248.0,5
249.0,5
250.0,5
251.0,5
252.0,5
253.0,5
254.0,5
255.0,5
256.0,5
257.0,4
258.0,4
259.0,4
260.0,4
261.0,4
262.0,4
263.0,4
264.0,3
265.0,3
266.0,3
267.0,3
268.0,3
269.0,2
270.0,2
271.0,2
272.0,2
273.0,2
274.0,2
275.0,2
276.0,2
277.0,2
278.0,2
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,2
288.0,2
289.0,2
290.0,2
291.0,2
292.0,2
293.0,2
294.0,2
295.0,2
296.0,2
297.0,2
298.0,2
299.0,2
300.0,2
301.0,2
302.0,2
303.0,2
304.0,2
305.0,2
306.0,2
307.0,2
308.0,2
309.0,2
310.0,2
311.0,2
312.0,2
313.0,2
314.0,2
315.0,2
316.0,2
317.0,2
318.0,2
319.0,2
320.0,2
321.0,2
322.0,2
323.0,2
324.0,2
325.0,2
326.0,2
327.0,2
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,2
341.0,2
342.0,2
343.0,2
344.0,2
345.0,2
346.0,2
347.0,2
348.0,2
349.0,2
350.0,2
351.0,2
352.0,2
353.0,2
354.0,2
355.0,2
356.0,2
357.0,2
358.0,2
359.0,2
360.0,2
361.0,2
362.0,2
363.0,2
364.0,2
365.0,2
366.0,2
367.0,2
368.0,2
369.0,2
370.0,2
371.0,2
372.0,2
373.0,2
374.0,2
375.0,2
376.0,2
377.0,2
378.0,2
379.0,2
380.0,2
381.0,2
382.0,2
383.0,2
384.0,2
385.0,2
386.0,2
387.0,2
388.0,2
389.0,2
390.0,2
391.0,2
392.0,2
393.0,2
394.0,2
395.0,2
396.0,2
397.0,2
398.0,2
399.0,2
400.0,2
401.0,2
402.0,2
403.0,2
404.0,2
405.0,2
406.0,2
407.0,2
408.0,2
409.0,2
410.0,2
411.0,2
412.0,2
413.0,2
414.0,2
415.0,2
416.0,2
417.0,2
418.0,2
419.0,2
420.0,2
421.0,2
422.0,2
423.0,2
424.0,2
425.0,2
426.0,2
427.0,2
428.0,2
429.0,2
430.0,2
431.0,2
432.0,2
433.0,2
434.0,2
435.0,2
436.0,2
437.0,2
438.0,2
439.0,2
440.0,2
441.0,2
442.0,2
443.0,2
444.0,2
445.0,2
446.0,2
447.0,2
448.0,2
449.0,2
450.0,2
451.0,2
452.0,2
453.0,2
454.0,2
455.0,1
456.0,1
457.0,1
458.0,1
459.0,1
460.0,1
461.0,1
462.0,1
463.0,1
464.0,1
465.0,1
466.0,1
467.0,0
