"tick","FlagC"
1.0,25
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,24
11.0,24
12.0,24
13.0,24
14.0,24
15.0,24
16.0,23
17.0,22
18.0,22
19.0,22
20.0,22
21.0,22
22.0,22
23.0,22
24.0,22
25.0,22
26.0,22
27.0,22
28.0,22
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,19
35.0,18
36.0,18
37.0,18
38.0,18
39.0,17
40.0,17
41.0,17
42.0,17
43.0,15
44.0,15
45.0,14
46.0,14
47.0,14
48.0,14
49.0,14
50.0,14
51.0,14
52.0,14
53.0,14
54.0,14
55.0,14
56.0,14
57.0,14
58.0,14
59.0,14
60.0,14
61.0,14
62.0,14
63.0,14
64.0,14
65.0,14
66.0,14
67.0,14
68.0,14
69.0,14
70.0,14
71.0,14
72.0,14
73.0,14
74.0,14
75.0,14
76.0,14
77.0,14
78.0,14
79.0,14
80.0,14
81.0,14
82.0,14
83.0,14
84.0,14
85.0,13
86.0,13
87.0,13
88.0,13
89.0,13
90.0,13
91.0,13
92.0,13
93.0,13
94.0,13
95.0,13
96.0,13
97.0,13
98.0,13
99.0,12
100.0,12
101.0,12
102.0,12
103.0,12
104.0,12
105.0,12
106.0,12
107.0,12
108.0,11
109.0,11
110.0,11
111.0,11
112.0,11
113.0,11
114.0,11
115.0,11
116.0,11
117.0,11
118.0,11
119.0,11
120.0,11
121.0,11
122.0,11
123.0,11
124.0,11
125.0,11
126.0,11
127.0,11
128.0,11
129.0,11
130.0,10
131.0,10
132.0,10
133.0,10
134.0,10
135.0,10
136.0,10
137.0,10
138.0,10
139.0,10
140.0,10
141.0,10
142.0,10
143.0,10
144.0,10
145.0,10
146.0,10
147.0,10
148.0,10
149.0,9
150.0,8
151.0,8
152.0,7
153.0,7
154.0,7
155.0,7
156.0,7
157.0,7
158.0,7
159.0,7
160.0,7
161.0,7
162.0,6
163.0,5
164.0,5
165.0,5
166.0,5
167.0,5
168.0,5
169.0,5
170.0,5
171.0,5
172.0,5
173.0,5
174.0,5
175.0,5
176.0,5
177.0,5
178.0,5
179.0,5
180.0,5
181.0,5
182.0,5
183.0,5
184.0,4
185.0,4
186.0,4
187.0,4
188.0,4
189.0,4
190.0,4
191.0,4
192.0,4
193.0,4
194.0,4
195.0,4
196.0,4
197.0,4
198.0,4
199.0,4
200.0,4
201.0,4
202.0,4
203.0,4
204.0,4
205.0,4
206.0,4
207.0,4
208.0,4
209.0,4
210.0,4
211.0,4
212.0,4
213.0,4
214.0,4
215.0,4
216.0,4
217.0,4
218.0,4
219.0,4
220.0,4
221.0,4
222.0,4
223.0,4
224.0,4
225.0,4
226.0,4
227.0,4
228.0,4
229.0,4
230.0,4
231.0,4
232.0,4
233.0,4
234.0,4
235.0,4
236.0,4
237.0,4
238.0,4
239.0,4
240.0,4
241.0,4
242.0,4
243.0,4
244.0,3
245.0,3
246.0,3
247.0,3
248.0,3
249.0,3
250.0,3
251.0,3
252.0,3
253.0,3
254.0,3
255.0,3
256.0,3
257.0,3
258.0,3
259.0,3
260.0,3
261.0,3
262.0,3
263.0,3
264.0,3
265.0,3
266.0,3
267.0,3
268.0,3
269.0,3
270.0,3
271.0,3
272.0,3
273.0,3
274.0,3
275.0,3
276.0,3
277.0,3
278.0,3
279.0,3
280.0,3
281.0,3
282.0,3
283.0,3
284.0,3
285.0,3
286.0,3
287.0,3
288.0,3
289.0,3
290.0,3
291.0,3
292.0,3
293.0,3
294.0,3
295.0,3
296.0,3
297.0,3
298.0,3
299.0,3
300.0,3
301.0,3
302.0,3
303.0,3
304.0,3
305.0,3
306.0,3
307.0,3
308.0,3
309.0,3
310.0,3
311.0,3
312.0,3
313.0,3
314.0,3
315.0,3
316.0,3
317.0,3
318.0,3
319.0,3
320.0,3
321.0,3
322.0,3
323.0,2
324.0,2
325.0,2
326.0,2
327.0,2
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,2
341.0,2
342.0,2
343.0,2
344.0,2
345.0,2
346.0,2
347.0,2
348.0,2
349.0,2
350.0,2
351.0,2
352.0,2
353.0,2
354.0,2
355.0,2
356.0,2
357.0,2
358.0,2
359.0,2
360.0,2
361.0,2
362.0,2
363.0,2
364.0,2
365.0,2
366.0,2
367.0,1
368.0,1
369.0,1
370.0,1
371.0,1
372.0,1
373.0,1
374.0,1
375.0,1
376.0,1
377.0,1
378.0,1
379.0,1
380.0,1
381.0,1
382.0,1
383.0,1
384.0,1
385.0,1
386.0,1
387.0,1
388.0,1
389.0,1
390.0,1
391.0,0
