"tick","FlagC"
1.0,25
2.0,25
3.0,25
4.0,24
5.0,24
6.0,24
7.0,24
8.0,24
9.0,24
10.0,24
11.0,24
12.0,24
13.0,24
14.0,22
15.0,21
16.0,21
17.0,21
18.0,21
19.0,21
20.0,21
21.0,20
22.0,20
23.0,20
24.0,20
25.0,19
26.0,19
27.0,19
28.0,18
29.0,18
30.0,18
31.0,18
32.0,18
33.0,17
34.0,17
35.0,15
36.0,15
37.0,15
38.0,15
39.0,15
40.0,15
41.0,14
42.0,14
43.0,14
44.0,14
45.0,14
46.0,14
47.0,14
48.0,14
49.0,14
50.0,14
51.0,14
52.0,14
53.0,14
54.0,13
55.0,13
56.0,13
57.0,13
58.0,13
59.0,12
60.0,12
61.0,12
62.0,12
63.0,12
64.0,12
65.0,12
66.0,12
67.0,11
68.0,11
69.0,11
70.0,10
71.0,10
72.0,10
73.0,10
74.0,10
75.0,8
76.0,8
77.0,8
78.0,8
79.0,7
80.0,7
81.0,7
82.0,7
83.0,7
84.0,7
85.0,7
86.0,7
87.0,7
88.0,7
89.0,7
90.0,7
91.0,7
92.0,7
93.0,7
94.0,7
95.0,7
96.0,7
97.0,7
98.0,7
99.0,7
100.0,7
101.0,7
102.0,7
103.0,7
104.0,7
105.0,7
106.0,7
107.0,7
108.0,6
109.0,6
110.0,6
111.0,6
112.0,6
113.0,6
114.0,6
115.0,6
116.0,6
117.0,6
118.0,6
119.0,6
120.0,6
121.0,6
122.0,6
123.0,6
124.0,6
125.0,6
126.0,6
127.0,6
128.0,6
129.0,6
130.0,5
131.0,5
132.0,5
133.0,5
134.0,5
135.0,5
136.0,5
137.0,5
138.0,5
139.0,5
140.0,5
141.0,5
142.0,5
143.0,4
144.0,4
145.0,4
146.0,4
147.0,4
148.0,4
149.0,4
150.0,4
151.0,4
152.0,4
153.0,4
154.0,4
155.0,4
156.0,4
157.0,4
158.0,4
159.0,4
160.0,4
161.0,4
162.0,4
163.0,4
164.0,4
165.0,4
166.0,4
167.0,4
168.0,4
169.0,4
170.0,4
171.0,4
172.0,4
173.0,4
174.0,4
175.0,4
176.0,4
177.0,4
178.0,4
179.0,4
180.0,4
181.0,4
182.0,4
183.0,3
184.0,3
185.0,3
186.0,3
187.0,3
188.0,3
189.0,3
190.0,3
191.0,3
192.0,3
193.0,3
194.0,3
195.0,3
196.0,3
197.0,3
198.0,3
199.0,3
200.0,3
201.0,3
202.0,3
203.0,3
204.0,3
205.0,3
206.0,3
207.0,3
208.0,3
209.0,3
210.0,3
211.0,2
212.0,2
213.0,2
214.0,1
215.0,1
216.0,1
217.0,1
218.0,1
219.0,1
220.0,1
221.0,1
222.0,1
223.0,1
224.0,1
225.0,1
226.0,1
227.0,1
228.0,1
229.0,1
230.0,1
231.0,1
232.0,1
233.0,1
234.0,1
