"tick","FlagC"
1.0,25
2.0,23
3.0,23
4.0,23
5.0,23
6.0,23
7.0,22
8.0,22
9.0,22
10.0,22
11.0,22
12.0,22
13.0,22
14.0,22
15.0,22
16.0,21
17.0,21
18.0,21
19.0,21
20.0,21
21.0,21
22.0,21
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,19
35.0,19
36.0,19
37.0,19
38.0,18
39.0,18
40.0,17
41.0,17
42.0,17
43.0,17
44.0,17
45.0,17
46.0,17
47.0,17
48.0,17
49.0,17
50.0,17
51.0,17
52.0,17
53.0,17
54.0,17
55.0,17
56.0,17
57.0,17
58.0,16
59.0,16
60.0,16
61.0,16
62.0,16
63.0,16
64.0,16
65.0,16
66.0,16
67.0,15
68.0,15
69.0,15
70.0,15
71.0,15
72.0,15
73.0,15
74.0,15
75.0,15
76.0,15
77.0,15
78.0,15
79.0,15
80.0,15
81.0,14
82.0,14
83.0,13
84.0,12
85.0,12
86.0,12
87.0,11
88.0,11
89.0,11
90.0,11
91.0,11
92.0,11
93.0,11
94.0,11
95.0,11
96.0,11
97.0,10
98.0,10
99.0,10
100.0,10
101.0,10
102.0,10
103.0,10
104.0,9
105.0,9
106.0,9
107.0,9
108.0,9
109.0,9
110.0,9
111.0,9
112.0,9
113.0,9
114.0,9
115.0,9
116.0,9
117.0,9
118.0,9
119.0,9
120.0,9
121.0,9
122.0,9
123.0,9
124.0,9
125.0,9
126.0,9
127.0,9
128.0,9
129.0,9
130.0,9
131.0,9
132.0,9
133.0,9
134.0,9
135.0,9
136.0,9
137.0,9
138.0,9
139.0,9
140.0,9
141.0,9
142.0,9
143.0,9
144.0,9
145.0,9
146.0,9
147.0,9
148.0,9
149.0,9
150.0,9
151.0,9
152.0,9
153.0,9
154.0,9
155.0,9
156.0,9
157.0,9
158.0,9
159.0,9
160.0,9
161.0,9
162.0,9
163.0,9
164.0,9
165.0,9
166.0,9
167.0,9
168.0,9
169.0,9
170.0,9
171.0,9
172.0,9
173.0,9
174.0,9
175.0,9
176.0,9
177.0,9
178.0,9
179.0,9
180.0,9
181.0,9
182.0,8
183.0,8
184.0,8
185.0,8
186.0,8
187.0,8
188.0,8
189.0,8
190.0,8
191.0,8
192.0,8
193.0,8
194.0,8
195.0,8
196.0,8
197.0,8
198.0,8
199.0,8
200.0,8
201.0,8
202.0,8
203.0,8
204.0,8
205.0,8
206.0,8
207.0,8
208.0,8
209.0,8
210.0,8
211.0,8
212.0,7
213.0,7
214.0,7
215.0,7
216.0,7
217.0,7
218.0,7
219.0,7
220.0,7
221.0,7
222.0,7
223.0,7
224.0,7
225.0,7
226.0,7
227.0,7
228.0,7
229.0,7
230.0,7
231.0,7
232.0,7
233.0,7
234.0,7
235.0,7
236.0,6
237.0,6
238.0,6
239.0,6
240.0,6
241.0,5
242.0,5
243.0,5
244.0,5
245.0,4
246.0,4
247.0,4
248.0,4
249.0,4
250.0,4
251.0,4
252.0,4
253.0,4
254.0,3
255.0,3
256.0,3
257.0,2
258.0,2
259.0,2
260.0,2
261.0,2
262.0,2
263.0,2
264.0,2
265.0,2
266.0,2
267.0,2
268.0,2
269.0,2
270.0,2
271.0,2
272.0,2
273.0,2
274.0,2
275.0,2
276.0,2
277.0,2
278.0,2
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,1
288.0,1
289.0,1
290.0,1
291.0,1
292.0,1
293.0,1
294.0,1
295.0,1
296.0,1
297.0,1
298.0,1
299.0,1
300.0,1
301.0,1
302.0,1
303.0,1
304.0,1
305.0,1
306.0,1
307.0,1
308.0,1
309.0,0
