"tick","FlagC"
1.0,24
2.0,24
3.0,24
4.0,24
5.0,24
6.0,24
7.0,24
8.0,23
9.0,23
10.0,23
11.0,23
12.0,23
13.0,23
14.0,23
15.0,23
16.0,23
17.0,23
18.0,23
19.0,23
20.0,23
21.0,22
22.0,22
23.0,22
24.0,22
25.0,22
26.0,22
27.0,22
28.0,21
29.0,21
30.0,20
31.0,20
32.0,19
33.0,19
34.0,19
35.0,19
36.0,19
37.0,19
38.0,19
39.0,19
40.0,19
41.0,19
42.0,19
43.0,19
44.0,19
45.0,19
46.0,18
47.0,18
48.0,18
49.0,18
50.0,18
51.0,18
52.0,18
53.0,18
54.0,18
55.0,18
56.0,17
57.0,17
58.0,17
59.0,17
60.0,17
61.0,17
62.0,16
63.0,16
64.0,16
65.0,16
66.0,16
67.0,16
68.0,16
69.0,16
70.0,16
71.0,16
72.0,16
73.0,16
74.0,16
75.0,16
76.0,16
77.0,16
78.0,15
79.0,15
80.0,15
81.0,15
82.0,15
83.0,15
84.0,15
85.0,15
86.0,15
87.0,15
88.0,15
89.0,15
90.0,15
91.0,15
92.0,15
93.0,14
94.0,14
95.0,14
96.0,14
97.0,13
98.0,13
99.0,13
100.0,13
101.0,13
102.0,13
103.0,13
104.0,13
105.0,13
106.0,13
107.0,13
108.0,13
109.0,13
110.0,13
111.0,13
112.0,13
113.0,13
114.0,13
115.0,13
116.0,13
117.0,12
118.0,12
119.0,12
120.0,12
121.0,12
122.0,12
123.0,12
124.0,12
125.0,12
126.0,12
127.0,12
128.0,12
129.0,12
130.0,12
131.0,12
132.0,12
133.0,12
134.0,12
135.0,12
136.0,12
137.0,12
138.0,12
139.0,12
140.0,12
141.0,12
142.0,12
143.0,12
144.0,12
145.0,12
146.0,12
147.0,12
148.0,12
149.0,11
150.0,11
151.0,11
152.0,11
153.0,11
154.0,11
155.0,11
156.0,11
157.0,11
158.0,11
159.0,11
160.0,11
161.0,10
162.0,10
163.0,9
164.0,9
165.0,9
166.0,9
167.0,9
168.0,9
169.0,9
170.0,9
171.0,9
172.0,9
173.0,9
174.0,9
175.0,9
176.0,9
177.0,9
178.0,9
179.0,9
180.0,8
181.0,8
182.0,8
183.0,7
184.0,7
185.0,7
186.0,7
187.0,7
188.0,6
189.0,6
190.0,6
191.0,6
192.0,6
193.0,5
194.0,5
195.0,5
196.0,5
197.0,5
198.0,5
199.0,4
200.0,4
201.0,4
202.0,4
203.0,4
204.0,4
205.0,4
206.0,4
207.0,4
208.0,4
209.0,4
210.0,4
211.0,4
212.0,4
213.0,4
214.0,4
215.0,4
216.0,4
217.0,4
218.0,4
219.0,4
220.0,4
221.0,4
222.0,4
223.0,4
224.0,4
225.0,4
226.0,4
227.0,4
228.0,4
229.0,4
230.0,4
231.0,4
232.0,4
233.0,4
234.0,4
235.0,4
236.0,4
237.0,4
238.0,4
239.0,4
240.0,4
241.0,4
242.0,4
243.0,4
244.0,4
245.0,4
246.0,4
247.0,4
248.0,4
249.0,4
250.0,4
251.0,4
252.0,4
253.0,4
254.0,4
255.0,4
256.0,4
257.0,4
258.0,4
259.0,4
260.0,4
261.0,4
262.0,4
263.0,4
264.0,4
265.0,4
266.0,4
267.0,4
268.0,4
269.0,4
270.0,4
271.0,4
272.0,4
273.0,4
274.0,4
275.0,4
276.0,4
277.0,4
278.0,4
279.0,4
280.0,4
281.0,4
282.0,4
283.0,4
284.0,4
285.0,4
286.0,4
287.0,4
288.0,4
289.0,4
290.0,4
291.0,4
292.0,4
293.0,4
294.0,4
295.0,4
296.0,4
297.0,4
298.0,4
299.0,4
300.0,4
301.0,4
302.0,4
303.0,4
304.0,4
305.0,4
306.0,4
307.0,4
308.0,4
309.0,3
310.0,3
311.0,3
312.0,3
313.0,3
314.0,3
315.0,3
316.0,3
317.0,3
318.0,3
319.0,3
320.0,3
321.0,3
322.0,3
323.0,3
324.0,3
325.0,3
326.0,3
327.0,3
328.0,2
329.0,2
330.0,2
331.0,2
332.0,2
333.0,2
334.0,2
335.0,2
336.0,2
337.0,2
338.0,2
339.0,2
340.0,2
341.0,2
342.0,2
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,1
356.0,1
357.0,1
358.0,1
359.0,1
360.0,1
361.0,1
362.0,1
363.0,1
364.0,1
365.0,1
366.0,1
367.0,1
368.0,1
369.0,1
370.0,1
371.0,1
372.0,1
373.0,1
374.0,1
375.0,1
376.0,1
377.0,1
378.0,1
379.0,1
380.0,1
381.0,1
382.0,1
383.0,1
384.0,1
385.0,1
386.0,1
387.0,1
388.0,0
